genome_id,metagenome_id,genome_length,num_contigs,n50,num_16s,num_5s,num_23s,num_trna,completeness,contamination,quality_score,mimag_quality,otu_id,ecosystem,ecosystem_category,ecosystem_type,habitat,longitude,latitude
3300029941_1,3300029941,2995400,48,102618,1,1,1,45,92.19,0.32,90.59,HQ,OTU-1318,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__UBA4765;g__UBA4765;s__GCA_002365175.1,Aquatic,Freshwater,Aquatic,NULL,NULL
3300028569_63,3300028569,1324406,79,27358,1,0,0,34,82.89,1.49,75.44,MQ,OTU-4584,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__Nanopelagicaceae;g__Planktophila;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_62,3300028569,1391261,153,12315,0,1,1,21,65.21,0.34,63.51,MQ,OTU-17705,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales;f__UBA3015;g__UBA3015;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_60,3300028569,1528398,16,149788,0,1,0,20,67.09,0,67.09,MQ,OTU-17895,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Methylophilaceae;g__Methylotenera_A;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_59,3300028569,1561407,146,15921,0,0,0,35,90.05,1.28,83.65,MQ,OTU-12609,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__UBA954;s__GCA_002293155.1,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_57,3300028569,1720891,38,138286,0,1,1,36,66,1.32,59.4,MQ,OTU-9615,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Polynucleobacter;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_56,3300028569,1719751,181,12965,0,0,0,33,83.75,1.22,77.65,MQ,OTU-13558,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__S36-B12;g__UBA4592;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_53,3300028569,1766339,111,23233,0,0,0,22,66.22,2,56.22,MQ,OTU-3594,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_52,3300028569,1889158,81,33384,3,1,2,38,98.9,0,98.9,HQ,OTU-11018,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_51,3300028569,1962306,6,1195533,1,1,1,42,100,0,100,HQ,OTU-12607,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_48,3300028569,2252314,235,13179,1,1,1,35,89.31,2.53,76.66,MQ,OTU-5490,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Ga0077559;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_47,3300028569,2276878,6,818856,1,1,1,38,94.63,1.88,85.23,HQ,OTU-3893,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_46,3300028569,2277739,333,7490,1,1,1,23,68.85,0.18,67.95,MQ,OTU-3892,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__;f__;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_44,3300028569,2361200,50,67605,0,2,0,38,91.52,0,91.52,MQ,OTU-3890,d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__UBA1018;f__;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_43,3300028569,2415665,362,7282,0,1,1,29,62.67,0,62.67,MQ,OTU-12582,d__Bacteria;p__Bdellovibrionota;c__UBA2394;o__UBA2428;f__UBA2428;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_42,3300028569,2447759,26,212717,1,1,0,33,56.53,0,56.53,MQ,OTU-16263,d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Silvanigrellales;f__Silvanigrellaceae;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_40,3300028569,2475497,75,65956,1,1,1,46,95.98,0.53,93.33,HQ,OTU-17805,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__S36-B12;g__GCA-2737125;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_39,3300028569,2634524,49,87428,1,1,1,39,99.55,0.54,96.85,HQ,OTU-10334,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_37,3300028569,2741480,69,67727,1,1,1,37,96.03,0.63,92.88,HQ,OTU-10719,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__GCA-002722245;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_36,3300028569,2798728,110,48199,1,1,1,27,65.62,0,65.62,MQ,OTU-10307,d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__UBA4096;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_35,3300028569,2829394,250,15621,0,1,1,43,93.18,2.27,81.83,MQ,OTU-13509,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA966;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_34,3300028569,2847712,346,9429,0,0,0,32,79.29,4.3,57.79,MQ,OTU-8533,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_33,3300028569,2875020,390,8330,0,0,0,31,72.17,0.05,71.92,MQ,OTU-10723,d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_32,3300028569,2903170,102,58947,1,1,1,33,93.6,1.23,87.45,HQ,OTU-14190,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA8137;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_30,3300028569,2922698,148,31480,1,1,1,40,91.74,2.36,79.94,HQ,OTU-10722,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Mycobacterium;s__UBA8140,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_29,3300028569,2994164,37,128565,1,1,1,37,76.68,1.68,68.28,MQ,OTU-9755,d__Bacteria;p__Bdellovibrionota;c__UBA2394;o__UBA2428;f__UBA2428;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_28,3300028569,3766816,82,72425,0,3,0,34,98.9,0.69,95.45,MQ,OTU-1974,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylovulum;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_25,3300028569,3884900,83,78955,0,2,0,35,97.97,0.4,95.97,MQ,OTU-1965,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_23,3300028569,4470205,98,88049,1,1,1,30,73.84,0,73.84,MQ,OTU-14934,d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__;f__;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_14,3300028569,6281825,309,31463,1,1,1,57,99.05,0,99.05,HQ,OTU-11376,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028569_13,3300028569,6590226,168,97049,2,1,0,38,80.06,2.03,69.91,MQ,OTU-11375,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Ga0077539;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_62,3300028559,757362,26,38242,1,0,1,39,80.56,0,80.56,MQ,OTU-5194,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__2-01-FULL-47-10;f__;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_57,3300028559,827829,95,10215,0,1,0,31,84.21,0,84.21,MQ,OTU-11989,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA970;s__GCA_002292805.1,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_54,3300028559,991827,149,6549,0,0,0,33,68.62,0.38,66.72,MQ,OTU-3261,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__BACL25;s__BACL25 sp2,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_52,3300028559,1086607,187,6088,0,0,0,17,58.9,0.24,57.7,MQ,OTU-10087,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__UBA7662;f__UBA7662;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_50,3300028559,1240175,160,8660,0,0,0,35,65.67,1.14,59.97,MQ,OTU-17250,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__AG-120924-bin39;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_49,3300028559,1315368,17,81466,1,1,1,33,82.46,0,82.46,MQ,OTU-17227,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__UBA1997;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_48,3300028559,1307124,93,29181,1,1,1,41,79.09,1.37,72.24,MQ,OTU-9944,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__Nanopelagicaceae;g__MAG-120802;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_45,3300028559,1582012,151,14521,0,0,0,32,86.04,1.36,79.24,MQ,OTU-12609,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__UBA954;s__GCA_002293155.1,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_44,3300028559,1606354,186,11252,0,0,0,29,71.62,0,71.62,MQ,OTU-17705,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales;f__UBA3015;g__UBA3015;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_40,3300028559,2302124,115,30153,1,1,1,32,53.45,0,53.45,MQ,OTU-10722,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Mycobacterium;s__UBA8140,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_39,3300028559,2281861,197,17041,1,1,1,38,91.71,3.44,74.51,MQ,OTU-13558,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__S36-B12;g__UBA4592;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_37,3300028559,2433715,50,75537,0,1,0,20,53.04,0,53.04,MQ,OTU-1965,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_36,3300028559,2452585,139,35502,0,1,0,19,75.74,1.45,68.49,MQ,OTU-16673,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__SCGC-AAA027-K21;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_35,3300028559,2453704,90,73115,2,2,2,41,95.98,1.23,89.83,HQ,OTU-17805,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__S36-B12;g__GCA-2737125;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_32,3300028559,2536308,113,36189,0,2,0,35,96.03,1.01,90.98,MQ,OTU-17895,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Methylophilaceae;g__Methylotenera_A;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_31,3300028559,2573616,85,48680,1,1,1,39,98.48,0.54,95.78,HQ,OTU-10334,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_30,3300028559,2709384,26,186994,0,0,0,39,99.36,0.93,94.71,MQ,OTU-17251,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Rhizobacter;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_29,3300028559,2739900,82,58473,1,1,1,35,98.52,0.99,93.57,HQ,OTU-14190,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_28,3300028559,2998608,226,20488,1,1,1,45,88.99,4.3,67.49,MQ,OTU-13509,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA966;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_23,3300028559,3493895,118,70695,1,0,0,43,96.81,1.79,87.86,MQ,OTU-8533,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_21,3300028559,4288111,104,70137,1,2,1,50,97.03,0.38,95.13,HQ,OTU-15352,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_20,3300028559,4286238,75,93011,1,2,0,32,77.96,0.28,76.56,MQ,OTU-2894,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_19,3300028559,4801452,192,44171,0,3,0,38,96.12,3.71,77.57,MQ,OTU-16859,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA10441;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028559_17,3300028559,5115477,116,77160,1,0,0,39,96.43,1.32,89.83,MQ,OTU-2992,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Rhodoferax;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_67,3300028557,673825,107,7064,1,0,0,22,57.43,0.11,56.88,MQ,OTU-11989,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA970;s__GCA_002292805.1,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_63,3300028557,787348,19,56006,1,0,1,40,87.93,0,87.93,MQ,OTU-5194,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__2-01-FULL-47-10;f__;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_62,3300028557,787586,135,6271,0,0,0,26,52.71,0.08,52.31,MQ,OTU-3261,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__BACL25;s__BACL25 sp2,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_55,3300028557,1137045,165,8285,0,0,0,24,59.17,1.28,52.77,MQ,OTU-17250,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__AG-120924-bin39;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_54,3300028557,1163990,114,14625,0,0,0,26,71.86,2.3,60.36,MQ,OTU-485,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__AcAMD-5;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_52,3300028557,1282047,81,39308,1,1,2,39,75.98,0.05,75.73,MQ,OTU-9944,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__Nanopelagicaceae;g__MAG-120802;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_51,3300028557,1356998,26,81040,1,1,1,34,95.96,2.13,85.31,HQ,OTU-17227,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__UBA1997;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_48,3300028557,1504040,146,14869,0,0,0,31,86.3,2.19,75.35,MQ,OTU-12609,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__UBA954;s__GCA_002293155.1,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_46,3300028557,1572735,166,12928,1,1,1,36,75.98,1.24,69.78,MQ,OTU-10087,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__UBA7662;f__UBA7662;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_45,3300028557,1617304,198,11054,1,1,1,29,66.55,1.35,59.8,MQ,OTU-17705,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales;f__UBA3015;g__UBA3015;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_40,3300028557,2017183,30,135082,0,1,1,29,76.78,0.68,73.38,MQ,OTU-17823,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Terrimicrobiaceae;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_37,3300028557,2136035,391,5707,0,1,1,26,52.16,0.35,50.41,MQ,OTU-4228,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylovulum;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_36,3300028557,2157076,351,6803,0,0,0,37,61.24,0.85,56.99,MQ,OTU-11596,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_34,3300028557,2435683,187,18977,1,1,1,35,95.86,0.81,91.81,HQ,OTU-10334,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_33,3300028557,2415331,84,57330,1,1,1,44,95.45,0.53,92.8,HQ,OTU-17805,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__S36-B12;g__GCA-2737125;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_32,3300028557,2381064,206,15193,1,0,0,46,91.77,4.23,70.62,MQ,OTU-13558,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__S36-B12;g__UBA4592;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_31,3300028557,2585246,41,97065,0,1,1,38,95.6,0.93,90.95,MQ,OTU-17251,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Rhizobacter;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_29,3300028557,2780573,89,58528,1,1,1,35,97.04,0.99,92.09,HQ,OTU-14190,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_28,3300028557,2933032,193,25651,0,1,1,43,93.51,2.27,82.16,MQ,OTU-13509,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA966;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_27,3300028557,3122202,194,24128,0,1,1,35,98.41,1.85,89.16,MQ,OTU-16673,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__SCGC-AAA027-K21;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_26,3300028557,3251657,199,26299,2,1,1,37,93.64,2.37,81.79,HQ,OTU-8533,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_24,3300028557,3288444,63,87333,0,1,0,26,83.41,1.46,76.11,MQ,OTU-1965,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_22,3300028557,4472370,145,48873,0,0,0,33,90.03,1.66,81.73,MQ,OTU-2992,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Rhodoferax;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028557_21,3300028557,4636788,82,88375,1,2,0,41,82.82,0.24,81.62,MQ,OTU-2894,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_76,3300028553,601993,20,54669,1,1,2,32,70.04,1.12,64.44,MQ,OTU-17153,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__Nomurabacteraceae;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_67,3300028553,752504,67,17796,1,0,1,34,83.78,0.16,82.98,MQ,OTU-5194,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__2-01-FULL-47-10;f__;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_61,3300028553,971726,15,127059,1,0,1,38,61.97,0,61.97,MQ,OTU-17134,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__BD1-5;f__;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_57,3300028553,1005427,25,55514,1,1,1,30,86.52,1.69,78.07,MQ,OTU-561,d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__GCA-2721975;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_51,3300028553,1134394,88,19201,1,1,1,47,95.6,0,95.6,HQ,OTU-7041,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Midichloriaceae;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_47,3300028553,1213243,92,21202,1,1,1,36,76.92,2.44,64.72,MQ,OTU-9944,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__Nanopelagicaceae;g__MAG-120802;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_46,3300028553,1225575,130,13610,0,0,0,35,70.53,3.29,54.08,MQ,OTU-485,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__AcAMD-5;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_43,3300028553,1294060,151,11599,0,0,0,21,66.89,0,66.89,MQ,OTU-17705,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales;f__UBA3015;g__UBA3015;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_42,3300028553,1324770,186,8181,0,0,0,29,71.49,0.91,66.94,MQ,OTU-12609,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__UBA954;s__GCA_002293155.1,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_33,3300028553,1878860,254,8485,1,1,1,35,76.24,0,76.24,MQ,OTU-9276,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_32,3300028553,1896173,80,33251,1,1,1,36,98.9,0,98.9,HQ,OTU-11018,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_31,3300028553,2106883,301,7914,0,0,0,25,69.82,0,69.82,MQ,OTU-13509,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA966;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_30,3300028553,2110822,192,16038,1,2,2,49,90.34,3.38,73.44,HQ,OTU-13558,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__S36-B12;g__UBA4592;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_28,3300028553,2526722,92,61995,2,1,1,41,95.98,0.26,94.68,HQ,OTU-17805,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__S36-B12;g__GCA-2737125;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_27,3300028553,2708498,101,46454,1,1,1,39,96.22,1.72,87.62,HQ,OTU-14190,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_26,3300028553,2703001,379,7499,0,1,1,30,81.64,0.48,79.24,MQ,OTU-15139,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA10329;g__UBA10329;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_25,3300028553,2973743,54,94718,2,2,1,41,97.25,0.27,95.9,HQ,OTU-17311,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__Chlorobium phaeoclathratiforme,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_24,3300028553,3018230,131,49455,1,1,1,49,91.39,4.76,67.59,HQ,OTU-15141,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__Kiritimatiellales;f__UBA1859;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_23,3300028553,3041301,173,32573,1,2,1,37,97.87,2.31,86.32,HQ,OTU-16673,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__SCGC-AAA027-K21;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300028553_14,3300028553,4813566,198,42625,0,2,0,38,96.04,2.89,81.59,MQ,OTU-16859,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA10441;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
